ANGLE;SPEED_X;SPEED_Y;TRACK_-45;TRACK_-20;TRACK_0;TRACK_20;TRACK_45;TRACK_POS;CLASS
-0.00308489;114.692;-0.0593204;12.8333;26.3903;200.0;17.3907;8.36623;-0.213661;1;
-0.00327087;114.937;-0.0603763;12.8285;26.372;200.0;17.4047;8.3702;-0.213435;1;
-0.00318204;115.273;-0.0402117;12.8272;26.3732;200.0;17.4057;8.37197;-0.213199;1;
-0.00333443;115.524;-0.0503242;12.8226;26.357;200.0;17.4185;8.37587;-0.212953;1;
-0.00345425;115.741;-0.0467752;12.8184;26.3429;200.0;17.4299;8.37958;-0.212699;1;
-0.00338901;116.068;-0.0329714;12.8165;26.3418;200.0;17.4325;8.38183;-0.212436;1;
-0.00358975;116.351;-0.0484359;12.811;26.3216;200.0;17.4483;8.38641;-0.212165;1;
-0.00360136;116.586;-0.0355715;12.8079;26.3147;200.0;17.455;8.38948;-0.211886;1;
-0.00357854;116.862;-0.0304492;12.8052;26.3101;200.0;17.4602;8.39233;-0.2116;1;
-0.00377982;117.158;-0.0450023;12.7996;26.2894;200.0;17.4765;8.39714;-0.211308;1;
-0.00374835;117.399;-0.0296755;12.7968;26.2851;200.0;17.4816;8.40005;-0.211009;1;
-0.00374474;117.665;-0.0286683;12.7936;26.2788;200.0;17.4881;8.40327;-0.210705;1;
-0.00395238;117.946;-0.0427629;12.7877;26.2572;200.0;17.5051;8.40833;-0.210394;1;
-0.00385719;118.237;-0.0239057;12.7856;26.2572;200.0;17.5075;8.41089;-0.210078;1;
-0.00388262;118.464;-0.0264878;12.7819;26.2484;200.0;17.5159;8.41453;-0.209757;1;
-0.00407407;118.767;-0.0383854;12.776;26.2277;200.0;17.5324;8.41963;-0.20943;1;
-0.00398952;119.059;-0.0202055;12.7736;26.2265;200.0;17.5357;8.42245;-0.209098;1;
-0.00403331;119.284;-0.025994;12.7694;26.2161;200.0;17.5453;8.42642;-0.208761;1;
-0.00423159;119.584;-0.0387199;12.7633;26.1945;200.0;17.5626;8.43175;-0.208418;1;
-0.00414634;119.881;-0.0211884;12.7607;26.193;200.0;17.5661;8.43473;-0.20807;1;
-0.00419881;120.111;-0.0284954;12.7563;26.1817;200.0;17.5765;8.43893;-0.207718;1;
-0.00439622;120.407;-0.0409658;12.7501;26.1599;200.0;17.5941;8.44443;-0.20736;1;
-0.00430912;120.707;-0.022292;12.7473;26.1582;200.0;17.5979;8.44756;-0.206996;1;
-0.00436306;120.936;-0.0294626;12.7427;26.1464;200.0;17.6088;8.45195;-0.206626;1;
-0.0045551;121.238;-0.0410772;12.7363;26.1247;200.0;17.6265;8.45759;-0.206252;1;
-0.0044754;121.537;-0.0217865;12.7333;26.122;200.0;17.6311;8.46097;-0.20587;1;
-0.00452642;121.761;-0.0280167;12.7286;26.11;200.0;17.6422;8.46553;-0.205483;1;
-0.00471864;122.061;-0.041003;12.722;26.0879;200.0;17.6604;8.47136;-0.20509;1;
-0.00460609;122.362;-0.0197264;12.7192;26.0872;200.0;17.6637;8.47465;-0.204691;1;
-0.00457779;122.595;-0.0179621;12.7153;26.0805;200.0;17.6713;8.47871;-0.204287;1;
-0.00476038;122.928;-0.0326864;12.7087;26.0588;200.0;17.6893;8.48462;-0.20388;1;
-0.00471087;123.178;-0.017052;12.705;26.0533;200.0;17.696;8.48859;-0.203467;1;
-0.00463316;123.439;-0.00970286;12.7016;26.0498;200.0;17.7015;8.49237;-0.20305;1;
-0.00479208;123.756;-0.025906;12.6951;26.0295;200.0;17.7186;8.4982;-0.20263;1;
-0.00478146;123.988;-0.0150555;12.6908;26.0211;200.0;17.7275;8.50262;-0.202207;1;
-0.00470512;124.276;-0.00690147;12.6873;26.0172;200.0;17.7332;8.50652;-0.20178;1;
-0.00484501;124.587;-0.023448;12.681;25.9981;200.0;17.7497;8.5123;-0.20135;1;
-0.00489419;124.805;-0.0186144;12.6758;25.9852;200.0;17.7618;8.51735;-0.200916;1;
-0.00475056;125.158;-0.0012904;12.6729;25.9859;200.0;17.7644;8.52077;-0.200479;1;
-0.00482496;125.4;-0.0134341;12.6674;25.9711;200.0;17.7778;8.5261;-0.200039;1;
-0.00494254;125.651;-0.0198214;12.6612;25.9533;200.0;17.7935;8.53182;-0.199597;1;
-0.00482699;125.976;-0.00205723;12.658;25.9518;200.0;17.7977;8.53557;-0.199152;1;
-0.00479393;126.203;-0.00312459;12.6537;25.9444;200.0;17.806;8.54006;-0.198704;1;
-0.00494769;126.526;-0.0176339;12.647;25.9239;200.0;17.8236;8.54618;-0.198254;1;
-0.00490931;126.791;-0.00635738;12.6427;25.9168;200.0;17.8318;8.55067;-0.197802;1;
-0.00482642;127.045;4.62185E-4;12.6389;25.9128;200.0;17.8377;8.55481;-0.197347;1;
-0.00495268;127.368;-0.0142789;12.6325;25.894;200.0;17.8542;8.56078;-0.196889;1;
-0.00500322;127.597;-0.0116013;12.627;25.8805;200.0;17.867;8.56612;-0.196429;1;
-0.00487428;127.932;0.00515655;12.6238;25.8795;200.0;17.8708;8.56993;-0.195967;1;
-0.00490289;128.165;-0.00326653;12.6185;25.8675;200.0;17.8826;8.57514;-0.195501;1;
-0.0050237;128.48;-0.0142294;12.6121;25.8489;200.0;17.899;8.58117;-0.195034;1;
-0.00495291;128.745;8.70323E-4;12.608;25.8437;200.0;17.9059;8.58555;-0.194565;1;
-0.00486009;129.003;0.00777336;12.6042;25.84;200.0;17.9117;8.58977;-0.194094;1;
-0.0049835;129.323;-0.00774608;12.5976;25.8211;200.0;17.9284;8.59588;-0.193621;1;
-0.00503438;129.556;-0.00633635;12.592;25.8073;200.0;17.9415;8.60139;-0.193147;1;
-0.00490276;129.889;0.0101832;12.5886;25.8062;200.0;17.9455;8.60532;-0.19267;1;
-0.00493114;130.122;0.00114901;12.5832;25.7939;200.0;17.9576;8.61067;-0.192192;1;
-0.00504529;130.447;-0.0103822;12.5767;25.7755;200.0;17.974;8.61677;-0.191712;1;
-0.00499896;130.703;0.00182246;12.5722;25.7683;200.0;17.9823;8.62151;-0.19123;1;
-0.00491373;130.98;0.00854735;12.5682;25.7638;200.0;17.9888;8.62591;-0.190747;1;
-0.00497568;131.27;-0.00283203;12.5623;25.749;200.0;18.0027;8.63162;-0.190263;1;
-0.00502048;131.537;-0.00357479;12.5566;25.7354;200.0;18.0157;8.63718;-0.189777;1;
-0.00492071;131.848;0.0109003;12.5527;25.7318;200.0;18.0215;8.64149;-0.189292;1;
-0.00484381;132.089;0.0134696;12.5485;25.7267;200.0;18.0285;8.646;-0.188805;1;
-0.00486838;132.406;0.00756457;12.5431;25.7144;200.0;18.0405;8.6514;-0.188319;1;
-0.00484144;132.657;0.0136272;12.5383;25.7058;200.0;18.0499;8.65633;-0.187834;1;
-0.00471133;132.981;0.0270059;12.5348;25.7044;200.0;18.0541;8.66034;-0.187351;1;
-0.00467681;133.214;0.0212835;12.5302;25.6964;200.0;18.063;8.66517;-0.18687;1;
-0.00472829;133.541;0.0112933;12.5245;25.6825;200.0;18.0763;8.67072;-0.186391;1;
-0.00472595;133.787;0.0143358;12.5195;25.6723;200.0;18.0868;8.67579;-0.185914;1;
-0.00458303;134.111;0.027097;12.5162;25.6719;200.0;18.0901;8.6796;-0.185438;1;
-0.00456604;134.336;0.0199364;12.5115;25.6629;200.0;18.0998;8.68449;-0.184965;1;
-0.00461296;134.661;0.0115572;12.5059;25.6494;200.0;18.1126;8.68993;-0.184494;1;
-0.00457302;134.924;0.0182867;12.5014;25.642;200.0;18.121;8.69458;-0.184025;1;
-0.00443505;135.239;0.0299417;12.4982;25.6415;200.0;18.1244;8.69834;-0.183558;1;
-0.00439252;135.472;0.0248739;12.4938;25.6344;200.0;18.1326;8.70291;-0.183094;1;
-0.00438191;135.789;0.021998;12.4891;25.6251;200.0;18.1423;8.70773;-0.182633;1;
-0.00431397;136.059;0.0296256;12.4851;25.62;200.0;18.149;8.712;-0.182176;1;
-0.00415847;136.369;0.0417371;12.4823;25.621;200.0;18.1511;8.71545;-0.181723;1;
-0.00409431;136.6;0.0367108;12.4783;25.6157;200.0;18.1578;8.71965;-0.181276;1;
-0.00410335;136.923;0.0285845;12.4736;25.6055;200.0;18.1681;8.72444;-0.180834;1;
-0.00404472;137.204;0.0322913;12.4697;25.6001;200.0;18.1748;8.72857;-0.180398;1;
-0.00390546;137.509;0.0427837;12.4668;25.6005;200.0;18.1773;8.73193;-0.179967;1;
-0.00380313;137.74;0.0425972;12.4636;25.5983;200.0;18.1815;8.73555;-0.179542;1;
-0.00377052;138.04;0.0374242;12.4596;25.5915;200.0;18.1892;8.73973;-0.179123;1;
-0.00366662;138.338;0.0429749;12.4565;25.5898;200.0;18.1931;8.7432;-0.178711;1;
-0.00348749;138.639;0.0574918;12.4545;25.5935;200.0;18.193;8.74592;-0.178307;1;
-0.00333255;138.907;0.0624567;12.4522;25.5957;200.0;18.1939;8.74876;-0.177913;1;
-0.00329375;139.157;0.0516836;12.4486;25.59;200.0;18.2004;8.75251;-0.177528;1;
-0.00326555;139.468;0.0449319;12.445;25.5838;200.0;18.2073;8.75626;-0.177152;1;
-0.00318437;139.772;0.0469691;12.4421;25.5815;200.0;18.2113;8.75945;-0.176785;1;
-0.00307533;140.062;0.0500557;12.4397;25.5813;200.0;18.2138;8.76231;-0.176426;1;
-0.00299438;140.291;0.0457208;12.437;25.5793;200.0;18.2174;8.76534;-0.176074;1;
-0.00293203;140.594;0.0436139;12.4341;25.5761;200.0;18.2219;8.76844;-0.175731;1;
-0.00278813;140.897;0.0516356;12.4323;25.5789;200.0;18.222;8.77073;-0.175396;1;
-0.00260387;141.203;0.0641209;12.4312;25.5846;200.0;18.2199;8.77257;-0.175071;1;
-0.00239457;141.468;0.0761826;12.4304;25.5924;200.0;18.2163;8.77406;-0.174757;1;
-0.00228747;141.709;0.0706696;12.4286;25.5933;200.0;18.2175;8.77632;-0.174455;1;
-0.00217256;142.02;0.0700863;12.4269;25.595;200.0;18.2181;8.77838;-0.174167;1;
-0.0020033;142.331;0.0760273;12.4261;25.6009;200.0;18.2156;8.77981;-0.173892;1;
-0.00180475;142.632;0.0855844;12.4258;25.6091;200.0;18.2114;8.78083;-0.173631;1;
-0.00159506;142.875;0.0919743;12.4258;25.6184;200.0;18.2063;8.7816;-0.173384;1;
-0.00144235;143.136;0.0894931;12.4253;25.624;200.0;18.2037;8.7827;-0.173155;1;
-0.00130712;143.441;0.0869328;12.4247;25.6289;200.0;18.2016;8.78377;-0.172941;1;
-0.00113859;143.763;0.0894944;12.4247;25.6364;200.0;18.1974;8.78437;-0.172745;3;
-9.69972E-4;144.056;0.0914992;12.4249;25.6443;200.0;18.1929;8.78479;-0.172566;3;
-5.76979E-4;144.294;0.0543984;12.4283;25.669;200.0;18.1762;8.78277;-0.17243;3;
2.37326E-4;144.552;0.0261391;12.4378;25.7251;200.0;18.1369;8.77627;-0.172368;3;
0.00161533;144.857;0.0431759;12.4555;25.824;200.0;18.0675;8.76369;-0.172418;1;
0.00376607;145.18;0.13019;12.4848;25.9832;200.0;17.9573;8.74269;-0.172633;1;
0.00557728;145.474;0.332532;12.511;26.1217;200.0;17.8626;8.72369;-0.172948;1;
0.00666415;145.714;0.411841;12.5288;26.2098;200.0;17.8022;8.71035;-0.173326;1;
0.00722716;145.97;0.394849;12.5407;26.2613;200.0;17.7656;8.70078;-0.173775;1;
0.00756511;146.279;0.355366;12.5506;26.2979;200.0;17.7383;8.69241;-0.174295;1;
0.00783571;146.595;0.315851;12.5603;26.3311;200.0;17.7128;8.68392;-0.174882;1;
0.00800418;146.89;0.270464;12.5693;26.358;200.0;17.6911;8.67572;-0.175525;1;
0.00813219;147.146;0.233212;12.5784;26.3831;200.0;17.6701;8.66734;-0.176218;1;
0.00815199;147.446;0.186742;12.5865;26.401;200.0;17.6534;8.65943;-0.176953;1;
0.00824325;147.739;0.159894;12.5959;26.4251;200.0;17.6326;8.65054;-0.177724;1;
0.00833579;148.014;0.137022;12.6057;26.45;200.0;17.611;8.64133;-0.178525;1;
0.00844179;148.249;0.119959;12.6158;26.4764;200.0;17.5883;8.63174;-0.17935;1;
0.00848863;148.54;0.101859;12.6255;26.499;200.0;17.568;8.62244;-0.180198;1;
0.00854254;148.846;0.0903072;12.6355;26.5224;200.0;17.5469;8.61288;-0.181063;1;
0.00863777;149.136;0.0895361;12.6461;26.5494;200.0;17.5235;8.60279;-0.181945;1;
0.00874417;149.419;0.0894252;12.6571;26.5775;200.0;17.4993;8.59246;-0.182843;1;
0.00886229;149.665;0.0882359;12.6684;26.6068;200.0;17.4743;8.5819;-0.183752;1;
0.00891862;149.948;0.0803545;12.679;26.6318;200.0;17.452;8.57172;-0.184675;1;
0.00898261;150.262;0.0764337;12.6898;26.6576;200.0;17.429;8.56136;-0.185609;3;
0.00902718;150.552;0.0710555;12.7005;26.6823;200.0;17.4066;8.55104;-0.186556;3;
0.00926981;150.813;0.0372933;12.7141;26.7226;200.0;17.3744;8.5387;-0.187535;3;
0.0100044;151.099;0.0114658;12.7349;26.8021;200.0;17.3179;8.52148;-0.18859;3;
0.0113893;151.402;0.0253408;12.7656;26.9343;200.0;17.2293;8.49762;-0.189764;3;
0.0135452;151.666;0.0977133;12.8082;27.1313;200.0;17.103;8.46576;-0.191103;1;
0.0165366;151.942;0.221306;12.8646;27.402;200.0;16.9366;8.42496;-0.192661;1;
0.0191511;152.226;0.533793;12.918;27.6507;198.229;16.7862;8.38594;-0.19437;1;
0.0206054;152.253;0.62816;12.957;27.8105;196.107;16.6858;8.35551;-0.196171;1;
0.0214291;152.165;0.611483;12.9888;27.9223;194.523;16.6109;8.3291;-0.198079;1;
0.0218368;152.076;0.545551;13.0162;28.0027;193.314;16.5519;8.305;-0.200087;1;
0.0220231;151.987;0.467338;13.0414;28.067;192.309;16.5006;8.28177;-0.202182;1;
0.0220904;151.899;0.389359;13.0659;28.1232;191.413;16.453;8.25873;-0.20435;1;
0.0221527;151.809;0.320636;13.0909;28.1805;190.521;16.4042;8.2351;-0.206579;1;
0.0222043;151.718;0.265823;13.1163;28.238;189.638;16.3549;8.21105;-0.208858;1;
0.0222519;151.626;0.222036;13.1421;28.2961;188.758;16.305;8.18661;-0.211176;1;
0.0222925;151.725;0.188471;13.1682;28.3545;187.883;16.2547;8.16188;-0.213529;1;
0.0223636;151.926;0.166131;13.195;28.4161;186.979;16.2025;8.13661;-0.215911;1;
0.022374;152.103;0.142344;13.2213;28.4732;186.129;16.1524;8.11156;-0.218317;1;
0.0223067;152.292;0.113773;13.2467;28.5242;185.348;16.105;8.08691;-0.220742;1;
0.0222202;152.492;0.089927;13.272;28.5739;184.583;16.0582;8.06227;-0.223181;1;
0.0221125;152.677;0.0687456;13.297;28.622;183.834;16.012;8.03769;-0.225629;1;
0.0219972;152.829;0.0519591;13.322;28.6695;183.09;15.966;8.01312;-0.228081;1;
0.0219248;153.012;0.0435542;13.3476;28.7207;182.305;15.9183;7.9882;-0.230535;1;
0.0218118;153.21;0.0343067;13.3727;28.7683;181.555;15.8721;7.9636;-0.232988;1;
0.0217127;153.41;0.0257533;13.3978;28.8171;180.79;15.8254;7.93891;-0.235438;1;
0.0216622;153.612;0.0270342;13.4237;28.8699;179.982;15.7769;7.91389;-0.237885;1;
0.021655;153.784;0.035075;13.45;28.9262;179.135;15.7266;7.8886;-0.240326;1;
0.021665;153.951;0.0436762;13.4766;28.9839;178.273;15.6757;7.86319;-0.242765;1;
0.0217188;154.149;0.0567311;13.5038;29.0454;177.372;15.6231;7.83748;-0.245202;1;
0.0218184;154.34;0.0755774;13.5317;29.1108;176.433;15.5687;7.81143;-0.247639;1;
0.0219183;154.515;0.090866;13.5595;29.1763;175.492;15.5142;7.78535;-0.250079;1;
0.0220143;154.677;0.102782;13.5874;29.2416;174.554;15.4598;7.75928;-0.252522;1;
0.0220652;154.85;0.105371;13.6147;29.3031;173.654;15.4072;7.73349;-0.25497;1;
0.0221045;155.059;0.109083;13.6418;29.3638;172.763;15.3549;7.70774;-0.257423;1;
0.0221239;155.252;0.110009;13.6688;29.4229;171.888;15.3033;7.68208;-0.259882;1;
0.0221603;155.409;0.11551;13.696;29.4836;170.998;15.2509;7.65623;-0.262346;1;
0.0222158;155.597;0.122049;13.7236;29.5461;170.091;15.1977;7.63019;-0.264816;1;
0.0222729;155.799;0.125364;13.7513;29.609;169.182;15.1443;7.60407;-0.267293;1;
0.0223066;155.956;0.123364;13.7788;29.6699;168.291;15.0917;7.57806;-0.269776;1;
0.022286;156.164;0.116054;13.8055;29.7263;167.444;15.041;7.55238;-0.272264;1;
0.0223022;156.329;0.117542;13.8328;29.786;166.566;14.9888;7.52637;-0.274759;1;
0.0223075;156.521;0.116913;13.86;29.8449;165.696;14.9369;7.50038;-0.27726;1;
0.0223212;156.708;0.117663;13.8873;29.9046;164.818;14.8847;7.47431;-0.279763;1;
0.022301;156.864;0.114982;13.9142;29.9613;163.966;14.8337;7.44846;-0.282268;1;
0.0222485;157.056;0.110772;13.9407;30.0152;163.139;14.7839;7.42283;-0.284773;1;
0.0221484;157.256;0.100789;13.9664;30.0649;162.348;14.7359;7.39754;-0.287279;1;
0.0220654;157.439;0.096257;13.9923;30.116;161.542;14.6873;7.37214;-0.289782;1;
0.021991;157.594;0.0948273;14.0184;30.1677;160.727;14.6384;7.3467;-0.292283;1;
0.0219287;157.772;0.0958619;14.0445;30.2205;159.902;14.5891;7.32122;-0.29478;1;
0.0218767;157.966;0.0961153;14.0708;30.2741;159.067;14.5394;7.29569;-0.297274;1;
0.0218091;158.157;0.0938938;14.0968;30.3261;158.243;14.4904;7.27031;-0.299763;1;
0.021771;158.354;0.0985515;14.1232;30.3806;157.395;14.4404;7.24479;-0.302247;1;
0.021762;158.505;0.107169;14.15;30.4376;156.525;14.3895;7.21913;-0.304725;1;
0.0217585;158.678;0.115068;14.1767;30.495;155.649;14.3384;7.19347;-0.307198;1;
0.0217888;158.871;0.126766;14.204;30.5554;154.747;14.2862;7.16761;-0.309669;1;
0.0218271;159.063;0.138992;14.2313;30.6164;153.839;14.2337;7.14172;-0.312137;1;
0.021887;159.256;0.153774;14.259;30.6794;152.915;14.1805;7.11569;-0.314605;1;
0.0219353;159.435;0.166211;14.2865;30.7414;151.998;14.1276;7.08973;-0.317073;1;
0.021977;159.613;0.174466;14.3139;30.8028;151.086;14.075;7.06381;-0.319543;1;
0.0219874;159.779;0.177211;14.3408;30.8615;150.196;14.0235;7.03809;-0.322014;1;
0.0219857;159.943;0.175397;14.3676;30.9191;149.314;13.9724;7.01242;-0.324488;1;
0.0219627;160.129;0.173038;14.3941;30.9747;148.446;13.9221;6.98689;-0.326962;1;
0.0219014;160.34;0.172553;14.4201;31.0269;147.604;13.8731;6.96161;-0.329437;1;
0.0219448;160.509;0.184439;14.4476;31.0886;146.686;13.8203;6.93563;-0.331912;1;
0.0220333;160.696;0.197266;14.4757;31.1545;145.737;13.766;6.90934;-0.334387;1;
0.0220947;160.862;0.20646;14.5036;31.218;144.806;13.7126;6.88322;-0.336865;1;
0.0220959;161.031;0.204018;14.5305;31.2761;143.916;13.6612;6.85745;-0.339347;1;
0.0220744;161.231;0.200902;14.5571;31.3321;143.041;13.6106;6.8318;-0.341831;1;
0.0220439;161.423;0.19766;14.5836;31.3874;142.172;13.5602;6.80619;-0.344318;1;
0.0220064;161.603;0.195987;14.6101;31.442;141.305;13.5101;6.78061;-0.346806;1;
0.0219723;161.772;0.196686;14.6365;31.4969;140.435;13.4598;6.755;-0.349293;1;
0.0219388;161.938;0.199075;14.663;31.5518;139.564;13.4095;6.72942;-0.351779;1;
0.0219366;162.116;0.205542;14.6899;31.6097;138.67;13.3582;6.70361;-0.354267;1;
0.0219252;162.312;0.207218;14.7167;31.6666;137.782;13.3071;6.67786;-0.356754;1;
0.0218374;162.502;0.196944;14.7423;31.7164;136.943;13.2587;6.65262;-0.359239;1;
0.0217726;162.676;0.194715;14.7683;31.7683;136.087;13.2095;6.62725;-0.361722;1;
0.021681;162.845;0.189793;14.7937;31.8176;135.247;13.1613;6.6021;-0.3642;1;
0.0215691;163.004;0.18453;14.8188;31.8647;134.419;13.1139;6.57713;-0.366673;1;
0.0214823;163.176;0.184316;14.8442;31.914;133.572;13.0658;6.55208;-0.369137;1;
0.0214234;163.36;0.189287;14.8699;31.9657;132.707;13.0169;6.52695;-0.371592;1;
0.021396;163.555;0.199534;14.896;32.0202;131.821;12.9671;6.5017;-0.37404;1;
0.0213833;163.748;0.211008;14.9222;32.0758;130.925;12.917;6.47643;-0.37648;1;
0.0214234;163.938;0.228287;14.9493;32.1363;129.996;12.8653;6.4509;-0.378914;1;
0.02147;164.116;0.24115;14.9763;32.1974;129.063;12.8134;6.42537;-0.381344;1;
0.0215211;164.292;0.257981;15.0035;32.2589;128.126;12.7614;6.39983;-0.383774;1;
0.0215678;164.469;0.268051;15.0306;32.32;127.191;12.7095;6.37431;-0.386203;1;
0.0215427;164.648;0.263505;15.0565;32.3742;126.299;12.66;6.34923;-0.388633;1;
0.0215085;164.829;0.263755;15.0823;32.4276;125.411;12.6108;6.3242;-0.391063;1;
0.0214701;164.998;0.264879;15.108;32.4806;124.525;12.5618;6.2992;-0.393493;1;
0.021439;165.167;0.270193;15.1339;32.5342;123.633;12.5125;6.27417;-0.395921;1;
0.0214156;165.353;0.272902;15.1598;32.5885;122.735;12.463;6.24912;-0.398346;1;
0.0213948;165.543;0.276742;15.1857;32.6429;121.835;12.4135;6.22409;-0.400768;1;
0.021362;165.708;0.280073;15.2114;32.6961;120.941;12.3644;6.19917;-0.403186;1;
0.0213364;165.875;0.282326;15.2372;32.7499;120.042;12.3152;6.17424;-0.405601;1;
0.0212944;166.047;0.280057;15.2627;32.8021;119.151;12.2666;6.14943;-0.408013;1;
0.02123;166.226;0.279369;15.2877;32.8519;118.271;12.2187;6.12479;-0.410421;1;
0.0211562;166.419;0.276412;15.3126;32.9008;117.395;12.1712;6.10026;-0.412823;1;
0.0211112;166.591;0.284237;15.3379;32.9523;116.501;12.1229;6.07561;-0.415222;1;
0.0210814;166.778;0.288402;15.3633;33.0051;115.599;12.0742;6.05092;-0.417615;1;
0.0210318;166.962;0.290157;15.3884;33.0559;114.706;12.0263;6.02639;-0.420003;1;
0.0209786;167.139;0.292528;15.4134;33.1061;113.814;11.9785;6.00195;-0.422385;1;
0.0208777;167.314;0.289458;15.4375;33.1516;112.945;11.9323;5.97784;-0.424761;1;
0.0207493;167.494;0.28325;15.4611;33.1942;112.09;11.8871;5.95395;-0.427131;1;
0.0205747;167.68;0.272558;15.4839;33.2321;111.256;11.8435;5.9304;-0.429492;1;
0.0204042;167.87;0.264913;15.5066;33.2701;110.418;11.7999;5.90694;-0.431842;1;
0.0202737;168.054;0.258222;15.5298;33.3117;109.557;11.7553;5.88337;-0.43418;1;
0.0201595;168.235;0.262835;15.5531;33.3544;108.687;11.7105;5.85988;-0.436501;1;
0.0200937;168.406;0.277133;15.577;33.4015;107.792;11.6646;5.83627;-0.438807;1;
0.0199968;168.546;0.284781;15.6002;33.4453;106.91;11.6198;5.81296;-0.4411;1;
0.0199578;168.737;0.298678;15.6242;33.4943;106.0;11.5736;5.78949;-0.443377;1;
0.0199524;168.924;0.315724;15.6487;33.5464;105.072;11.5267;5.76594;-0.445644;1;
0.0199655;169.108;0.333281;15.6733;33.6001;104.135;11.4793;5.74239;-0.447902;1;
0.0199581;169.286;0.345668;15.6976;33.6516;103.207;11.4327;5.71901;-0.450154;1;
0.0199317;169.458;0.352815;15.7215;33.7011;102.287;11.3868;5.69579;-0.4524;1;
0.0199306;169.638;0.360548;15.7457;33.753;101.355;11.3402;5.67247;-0.454642;1;
0.019901;169.813;0.365287;15.7695;33.802;100.434;11.2945;5.64936;-0.45688;1;
0.0198457;169.998;0.36644;15.7927;33.8483;99.5248;11.2497;5.62643;-0.459113;1;
0.019749;170.162;0.361597;15.8153;33.8904;98.6324;11.2062;5.60378;-0.46134;2;
0.019637;170.338;0.35747;15.8374;33.9308;97.7451;11.1633;5.58129;-0.46356;2;
0.0192161;170.536;0.363597;15.8542;33.9397;96.9917;11.1298;5.56078;-0.465748;2;
0.0183323;170.687;0.362835;15.8624;33.9011;96.4336;11.1113;5.54352;-0.467859;2;
0.016711;170.864;0.309725;15.8572;33.7874;96.1761;11.1167;5.53151;-0.469843;2;
0.0143034;171.041;0.203219;15.8372;33.5945;96.2181;11.1492;5.52563;-0.471641;1;
0.010965;171.217;0.0325629;15.7997;33.3104;96.5911;11.215;5.5274;-0.473189;1;
0.0079071;171.411;-0.336486;15.7649;33.0534;96.8051;11.2781;5.52991;-0.474529;1;
0.00597306;171.59;-0.488232;15.7469;32.9013;96.5631;11.3108;5.52769;-0.475741;1;
0.00486514;171.773;-0.477129;15.7406;32.8231;96.0033;11.3219;5.5226;-0.476797;1;
0.00424291;171.955;-0.394242;15.7403;32.7863;95.2631;11.3214;5.51646;-0.477702;1;
0.00390409;172.136;-0.275677;15.7431;32.7724;94.4207;11.3152;5.51023;-0.478466;1;
0.00376143;172.314;-0.150836;15.7477;32.7736;93.5097;11.3056;5.50421;-0.47911;1;
0.00362603;172.503;-0.0510053;15.7513;32.7733;92.597;11.298;5.49922;-0.479652;1;
0.00360645;172.666;0.0488623;15.7559;32.7817;91.645;11.2887;5.4945;-0.480109;1;
0.00359588;172.851;0.131459;15.7598;32.7893;90.6907;11.2805;5.49044;-0.480499;1;
0.00358736;173.012;0.201096;15.7633;32.796;89.7362;11.2735;5.48695;-0.480833;1;
0.0035677;173.195;0.253028;15.766;32.8006;88.7858;11.2678;5.484;-0.481123;1;
0.00353161;173.377;0.294123;15.7681;32.8029;87.8404;11.2634;5.48152;-0.481376;2;
0.00343794;173.557;0.31761;15.769;32.7993;86.9133;11.2615;5.47968;-0.481598;2;
0.00313069;173.749;0.365306;15.766;32.7752;86.0542;11.2671;5.47952;-0.481771;2;
0.00227003;173.93;0.375897;15.7532;32.6989;85.3684;11.2918;5.48334;-0.481853;1;
6.17951E-4;174.11;0.323301;15.7265;32.5488;84.923;11.3443;5.49304;-0.481791;1;
-9.46645E-4;174.294;0.118177;15.7002;32.4057;84.4376;11.3967;5.50336;-0.48163;1;
-0.00196325;174.477;0.0313098;15.6818;32.3107;83.7757;11.4339;5.51143;-0.481398;1;
-0.00263453;174.666;0.0173557;15.6681;32.2448;83.0053;11.462;5.51847;-0.481086;1;
-0.00306641;174.848;0.0458402;15.6572;32.1983;82.1614;11.4845;5.52505;-0.480693;1;
-0.00333851;175.024;0.094456;15.648;32.1643;81.2696;11.5035;5.53157;-0.480223;1;
-0.00351227;175.205;0.14878;15.6396;32.1374;80.3488;11.521;5.53827;-0.479684;1;
-0.00364789;175.397;0.200141;15.6312;32.1126;79.4167;11.5386;5.54539;-0.479086;1;
-0.00374216;175.566;0.249306;15.6228;32.0902;78.4724;11.556;5.55283;-0.478437;1;
-0.00381451;175.748;0.290705;15.6144;32.0689;77.5217;11.5737;5.56063;-0.477742;1;
-0.00390065;175.938;0.324362;15.6053;32.0454;76.5741;11.5928;5.56892;-0.477009;1;
-0.00403654;176.126;0.34566;15.5951;32.017;75.639;11.6141;5.57785;-0.476242;1;
-0.00422987;176.289;0.355397;15.5837;31.9829;74.7178;11.6381;5.58744;-0.475444;1;
-0.00441303;176.481;0.366714;15.5721;31.949;73.7923;11.6625;5.59732;-0.474613;1;
-0.00461019;176.667;0.374536;15.5599;31.9133;72.8692;11.6881;5.60763;-0.47375;1;
-0.00480704;176.837;0.378775;15.5474;31.8769;71.9442;11.7144;5.61828;-0.472856;2;
-0.00496241;177.017;0.389892;15.5353;31.8435;71.0074;11.74;5.62902;-0.471931;2;
-0.00533912;177.201;0.42705;15.5192;31.79;70.1238;11.7741;5.64159;-0.470954;2;
